timestamp,severidad,mensaje,item_id,supplier_id
2025-09-16 23:42:48.907440,CRIT,Sin sustitutos disponibles para item 9612,9612,
2025-09-16 23:42:48.907441,CRIT,Sin sustitutos disponibles para item 9613,9613,
2025-09-16 23:42:48.907441,CRIT,Sin sustitutos disponibles para item 9614,9614,
2025-09-16 23:42:48.907441,CRIT,Sin sustitutos disponibles para item 9616,9616,
2025-09-16 23:42:48.907442,CRIT,Sin sustitutos disponibles para item 9617,9617,
2025-09-16 23:42:48.907442,CRIT,Sin sustitutos disponibles para item 9619,9619,
2025-09-16 23:42:48.907443,CRIT,Sin sustitutos disponibles para item 1429,1429,
2025-09-16 23:42:48.907443,CRIT,Sin sustitutos disponibles para item 9622,9622,
2025-09-16 23:42:48.907443,CRIT,Sin sustitutos disponibles para item 9625,9625,
2025-09-16 23:42:48.907444,CRIT,Sin sustitutos disponibles para item 1434,1434,
2025-09-16 23:42:48.907444,CRIT,Sin sustitutos disponibles para item 9626,9626,
2025-09-16 23:42:48.907444,CRIT,Sin sustitutos disponibles para item 1436,1436,
2025-09-16 23:42:48.907445,CRIT,Sin sustitutos disponibles para item 1437,1437,
2025-09-16 23:42:48.907445,CRIT,Sin sustitutos disponibles para item 1438,1438,
2025-09-16 23:42:48.907445,CRIT,Sin sustitutos disponibles para item 1439,1439,
2025-09-16 23:42:48.907446,CRIT,Sin sustitutos disponibles para item 1440,1440,
2025-09-16 23:42:48.907446,CRIT,Sin sustitutos disponibles para item 9629,9629,
2025-09-16 23:42:48.907447,CRIT,Sin sustitutos disponibles para item 9630,9630,
2025-09-16 23:42:48.907447,CRIT,Sin sustitutos disponibles para item 9631,9631,
2025-09-16 23:42:48.907447,CRIT,Sin sustitutos disponibles para item 1444,1444,
2025-09-16 23:42:48.907448,CRIT,Sin sustitutos disponibles para item 1445,1445,
2025-09-16 23:42:48.907448,CRIT,Sin sustitutos disponibles para item 1446,1446,
2025-09-16 23:42:48.907448,CRIT,Sin sustitutos disponibles para item 1447,1447,
2025-09-16 23:42:48.907449,CRIT,Sin sustitutos disponibles para item 9633,9633,
2025-09-16 23:42:48.907449,CRIT,Sin sustitutos disponibles para item 1449,1449,
2025-09-16 23:42:48.907449,CRIT,Sin sustitutos disponibles para item 9634,9634,
2025-09-16 23:42:48.907450,CRIT,Sin sustitutos disponibles para item 9636,9636,
2025-09-16 23:42:48.907450,CRIT,Sin sustitutos disponibles para item 9638,9638,
2025-09-16 23:42:48.907450,CRIT,Sin sustitutos disponibles para item 1453,1453,
2025-09-16 23:42:48.907453,CRIT,Sin sustitutos disponibles para item 9640,9640,
2025-09-16 23:42:48.907453,CRIT,Sin sustitutos disponibles para item 9641,9641,
2025-09-16 23:42:48.907454,CRIT,Sin sustitutos disponibles para item 9645,9645,
2025-09-16 23:42:48.907454,CRIT,Sin sustitutos disponibles para item 9647,9647,
2025-09-16 23:42:48.907455,CRIT,Sin sustitutos disponibles para item 9650,9650,
2025-09-16 23:42:48.907455,CRIT,Sin sustitutos disponibles para item 9651,9651,
2025-09-16 23:42:48.907455,CRIT,Sin sustitutos disponibles para item 9652,9652,
2025-09-16 23:42:48.907456,CRIT,Sin sustitutos disponibles para item 9653,9653,
2025-09-16 23:42:48.907456,CRIT,Sin sustitutos disponibles para item 9655,9655,
2025-09-16 23:42:48.907457,CRIT,Sin sustitutos disponibles para item 9659,9659,
2025-09-16 23:42:48.907457,CRIT,Sin sustitutos disponibles para item 9660,9660,
2025-09-16 23:42:48.907458,CRIT,Sin sustitutos disponibles para item 1469,1469,
2025-09-16 23:42:48.907458,CRIT,Sin sustitutos disponibles para item 9663,9663,
2025-09-16 23:42:48.907459,CRIT,Sin sustitutos disponibles para item 9664,9664,
2025-09-16 23:42:48.907459,CRIT,Sin sustitutos disponibles para item 9665,9665,
2025-09-16 23:42:48.907460,CRIT,Sin sustitutos disponibles para item 1474,1474,
2025-09-16 23:42:48.907460,CRIT,Sin sustitutos disponibles para item 9666,9666,
2025-09-16 23:42:48.907461,CRIT,Sin sustitutos disponibles para item 1476,1476,
2025-09-16 23:42:48.907461,CRIT,Sin sustitutos disponibles para item 1477,1477,
2025-09-16 23:42:48.907461,CRIT,Sin sustitutos disponibles para item 1478,1478,
2025-09-16 23:42:48.907462,CRIT,Sin sustitutos disponibles para item 1479,1479,
2025-09-16 23:42:48.907463,CRIT,Sin sustitutos disponibles para item 9668,9668,
2025-09-16 23:42:48.907463,CRIT,Sin sustitutos disponibles para item 1481,1481,
2025-09-16 23:42:48.907464,CRIT,Sin sustitutos disponibles para item 1482,1482,
2025-09-16 23:42:48.907464,CRIT,Sin sustitutos disponibles para item 1483,1483,
2025-09-16 23:42:48.907465,CRIT,Sin sustitutos disponibles para item 1484,1484,
2025-09-16 23:42:48.907465,CRIT,Sin sustitutos disponibles para item 1485,1485,
2025-09-16 23:42:48.907466,CRIT,Sin sustitutos disponibles para item 1486,1486,
2025-09-16 23:42:48.907466,CRIT,Sin sustitutos disponibles para item 9671,9671,
2025-09-16 23:42:48.907466,CRIT,Sin sustitutos disponibles para item 1488,1488,
2025-09-16 23:42:48.907467,CRIT,Sin sustitutos disponibles para item 9675,9675,
2025-09-16 23:42:48.907467,CRIT,Sin sustitutos disponibles para item 1490,1490,
2025-09-16 23:42:48.907468,CRIT,Sin sustitutos disponibles para item 9677,9677,
2025-09-16 23:42:48.907468,CRIT,Sin sustitutos disponibles para item 1492,1492,
2025-09-16 23:42:48.907469,CRIT,Sin sustitutos disponibles para item 1493,1493,
2025-09-16 23:42:48.907469,CRIT,Sin sustitutos disponibles para item 9678,9678,
2025-09-16 23:42:48.907470,CRIT,Sin sustitutos disponibles para item 9679,9679,
2025-09-16 23:42:48.907470,CRIT,Sin sustitutos disponibles para item 9681,9681,
2025-09-16 23:42:48.907471,CRIT,Sin sustitutos disponibles para item 9682,9682,
2025-09-16 23:42:48.907472,CRIT,Sin sustitutos disponibles para item 9683,9683,
2025-09-16 23:42:48.907472,CRIT,Sin sustitutos disponibles para item 9684,9684,
2025-09-16 23:42:48.907473,CRIT,Sin sustitutos disponibles para item 9685,9685,
2025-09-16 23:42:48.907473,CRIT,Sin sustitutos disponibles para item 9686,9686,
2025-09-16 23:42:48.907474,CRIT,Sin sustitutos disponibles para item 9687,9687,
2025-09-16 23:42:48.907475,CRIT,Sin sustitutos disponibles para item 1503,1503,
2025-09-16 23:42:48.907475,CRIT,Sin sustitutos disponibles para item 9690,9690,
2025-09-16 23:42:48.907475,CRIT,Sin sustitutos disponibles para item 9691,9691,
2025-09-16 23:42:48.907476,CRIT,Sin sustitutos disponibles para item 9692,9692,
2025-09-16 23:42:48.907477,CRIT,Sin sustitutos disponibles para item 9693,9693,
2025-09-16 23:42:48.907477,CRIT,Sin sustitutos disponibles para item 9694,9694,
2025-09-16 23:42:48.907478,CRIT,Sin sustitutos disponibles para item 9695,9695,
2025-09-16 23:42:48.907478,CRIT,Sin sustitutos disponibles para item 9697,9697,
2025-09-16 23:42:48.907479,CRIT,Sin sustitutos disponibles para item 9698,9698,
2025-09-16 23:42:48.907479,CRIT,Sin sustitutos disponibles para item 9700,9700,
2025-09-16 23:42:48.907479,CRIT,Sin sustitutos disponibles para item 1513,1513,
2025-09-16 23:42:48.907480,CRIT,Sin sustitutos disponibles para item 9701,9701,
2025-09-16 23:42:48.907480,CRIT,Sin sustitutos disponibles para item 9702,9702,
2025-09-16 23:42:48.907481,CRIT,Sin sustitutos disponibles para item 9703,9703,
2025-09-16 23:42:48.907481,CRIT,Sin sustitutos disponibles para item 9704,9704,
2025-09-16 23:42:48.907481,CRIT,Sin sustitutos disponibles para item 9705,9705,
2025-09-16 23:42:48.907482,CRIT,Sin sustitutos disponibles para item 9706,9706,
2025-09-16 23:42:48.907483,CRIT,Sin sustitutos disponibles para item 9708,9708,
2025-09-16 23:42:48.907484,CRIT,Sin sustitutos disponibles para item 9710,9710,
2025-09-16 23:42:48.907484,CRIT,Sin sustitutos disponibles para item 9712,9712,
2025-09-16 23:42:48.907484,CRIT,Sin sustitutos disponibles para item 1523,1523,
2025-09-16 23:42:48.907485,CRIT,Sin sustitutos disponibles para item 9713,9713,
2025-09-16 23:42:48.907485,CRIT,Sin sustitutos disponibles para item 9715,9715,
2025-09-16 23:42:48.907486,CRIT,Sin sustitutos disponibles para item 1526,1526,
2025-09-16 23:42:48.907486,CRIT,Sin sustitutos disponibles para item 1527,1527,
2025-09-16 23:42:48.907487,CRIT,Sin sustitutos disponibles para item 1528,1528,
2025-09-16 23:42:48.907488,CRIT,Sin sustitutos disponibles para item 1529,1529,
2025-09-16 23:42:48.907488,CRIT,Sin sustitutos disponibles para item 9722,9722,
2025-09-16 23:42:48.907488,CRIT,Sin sustitutos disponibles para item 1531,1531,
2025-09-16 23:42:48.907489,CRIT,Sin sustitutos disponibles para item 9717,9717,
2025-09-16 23:42:48.907489,CRIT,Sin sustitutos disponibles para item 1533,1533,
2025-09-16 23:42:48.907490,CRIT,Sin sustitutos disponibles para item 1534,1534,
2025-09-16 23:42:48.907491,CRIT,Sin sustitutos disponibles para item 1535,1535,
2025-09-16 23:42:48.907491,CRIT,Sin sustitutos disponibles para item 1536,1536,
2025-09-16 23:42:48.907492,CRIT,Sin sustitutos disponibles para item 1537,1537,
2025-09-16 23:42:48.907493,CRIT,Sin sustitutos disponibles para item 9725,9725,
2025-09-16 23:42:48.907493,CRIT,Sin sustitutos disponibles para item 1539,1539,
2025-09-16 23:42:48.907494,CRIT,Sin sustitutos disponibles para item 9729,9729,
2025-09-16 23:42:48.907494,CRIT,Sin sustitutos disponibles para item 1541,1541,
2025-09-16 23:42:48.907495,CRIT,Sin sustitutos disponibles para item 1542,1542,
2025-09-16 23:42:48.907495,CRIT,Sin sustitutos disponibles para item 1543,1543,
2025-09-16 23:42:48.907496,CRIT,Sin sustitutos disponibles para item 1544,1544,
2025-09-16 23:42:48.907496,CRIT,Sin sustitutos disponibles para item 1545,1545,
2025-09-16 23:42:48.907497,CRIT,Sin sustitutos disponibles para item 9733,9733,
2025-09-16 23:42:48.907497,CRIT,Sin sustitutos disponibles para item 1547,1547,
2025-09-16 23:42:48.907498,CRIT,Sin sustitutos disponibles para item 1550,1550,
2025-09-16 23:42:48.907498,CRIT,Sin sustitutos disponibles para item 1553,1553,
2025-09-16 23:42:48.907499,CRIT,Sin sustitutos disponibles para item 9745,9745,
2025-09-16 23:42:48.907499,CRIT,Sin sustitutos disponibles para item 1556,1556,
2025-09-16 23:42:48.907500,CRIT,Sin sustitutos disponibles para item 1558,1558,
2025-09-16 23:42:48.907500,CRIT,Sin sustitutos disponibles para item 1560,1560,
2025-09-16 23:42:48.907501,CRIT,Sin sustitutos disponibles para item 9754,9754,
2025-09-16 23:42:48.907501,CRIT,Sin sustitutos disponibles para item 1564,1564,
2025-09-16 23:42:48.907502,CRIT,Sin sustitutos disponibles para item 9757,9757,
2025-09-16 23:42:48.907503,CRIT,Sin sustitutos disponibles para item 1566,1566,
2025-09-16 23:42:48.907503,CRIT,Sin sustitutos disponibles para item 9758,9758,
2025-09-16 23:42:48.907504,CRIT,Sin sustitutos disponibles para item 1571,1571,
2025-09-16 23:42:48.907504,CRIT,Sin sustitutos disponibles para item 1574,1574,
2025-09-16 23:42:48.907504,CRIT,Sin sustitutos disponibles para item 1576,1576,
2025-09-16 23:42:48.907505,CRIT,Sin sustitutos disponibles para item 1577,1577,
2025-09-16 23:42:48.907506,CRIT,Sin sustitutos disponibles para item 1578,1578,
2025-09-16 23:42:48.907507,CRIT,Sin sustitutos disponibles para item 1584,1584,
2025-09-16 23:42:48.907507,CRIT,Sin sustitutos disponibles para item 1585,1585,
2025-09-16 23:42:48.907508,CRIT,Sin sustitutos disponibles para item 1587,1587,
2025-09-16 23:42:48.907509,CRIT,Sin sustitutos disponibles para item 1588,1588,
2025-09-16 23:42:48.907509,CRIT,Sin sustitutos disponibles para item 1589,1589,
2025-09-16 23:42:48.907510,CRIT,Sin sustitutos disponibles para item 1593,1593,
2025-09-16 23:42:48.907510,CRIT,Sin sustitutos disponibles para item 1594,1594,
2025-09-16 23:42:48.907510,CRIT,Sin sustitutos disponibles para item 9795,9795,
2025-09-16 23:42:48.907511,CRIT,Sin sustitutos disponibles para item 1605,1605,
2025-09-16 23:42:48.907511,CRIT,Sin sustitutos disponibles para item 9797,9797,
2025-09-16 23:42:48.907512,CRIT,Sin sustitutos disponibles para item 9798,9798,
2025-09-16 23:42:48.907512,CRIT,Sin sustitutos disponibles para item 1608,1608,
2025-09-16 23:42:48.907512,CRIT,Sin sustitutos disponibles para item 9801,9801,
2025-09-16 23:42:48.907513,CRIT,Sin sustitutos disponibles para item 9803,9803,
2025-09-16 23:42:48.907513,CRIT,Sin sustitutos disponibles para item 1613,1613,
2025-09-16 23:42:48.907514,CRIT,Sin sustitutos disponibles para item 1614,1614,
2025-09-16 23:42:48.907514,CRIT,Sin sustitutos disponibles para item 9809,9809,
2025-09-16 23:42:48.907514,CRIT,Sin sustitutos disponibles para item 9810,9810,
2025-09-16 23:42:48.907515,CRIT,Sin sustitutos disponibles para item 1620,1620,
2025-09-16 23:42:48.907515,CRIT,Sin sustitutos disponibles para item 1623,1623,
2025-09-16 23:42:48.907515,CRIT,Sin sustitutos disponibles para item 9817,9817,
2025-09-16 23:42:48.907516,CRIT,Sin sustitutos disponibles para item 9818,9818,
2025-09-16 23:42:48.907516,CRIT,Sin sustitutos disponibles para item 1628,1628,
2025-09-16 23:42:48.907516,CRIT,Sin sustitutos disponibles para item 9821,9821,
2025-09-16 23:42:48.907517,CRIT,Sin sustitutos disponibles para item 9828,9828,
2025-09-16 23:42:48.907517,CRIT,Sin sustitutos disponibles para item 9829,9829,
2025-09-16 23:42:48.907518,CRIT,Sin sustitutos disponibles para item 9830,9830,
2025-09-16 23:42:48.907518,CRIT,Sin sustitutos disponibles para item 9832,9832,
2025-09-16 23:42:48.907518,CRIT,Sin sustitutos disponibles para item 9834,9834,
2025-09-16 23:42:48.907519,CRIT,Sin sustitutos disponibles para item 9835,9835,
2025-09-16 23:42:48.907519,CRIT,Sin sustitutos disponibles para item 9836,9836,
2025-09-16 23:42:48.907519,CRIT,Sin sustitutos disponibles para item 9837,9837,
2025-09-16 23:42:48.907520,CRIT,Sin sustitutos disponibles para item 9838,9838,
2025-09-16 23:42:48.907520,CRIT,Sin sustitutos disponibles para item 9839,9839,
2025-09-16 23:42:48.907520,CRIT,Sin sustitutos disponibles para item 9841,9841,
2025-09-16 23:42:48.907521,CRIT,Sin sustitutos disponibles para item 1652,1652,
2025-09-16 23:42:48.907521,CRIT,Sin sustitutos disponibles para item 1654,1654,
2025-09-16 23:42:48.907522,CRIT,Sin sustitutos disponibles para item 9846,9846,
2025-09-16 23:42:48.907522,CRIT,Sin sustitutos disponibles para item 9847,9847,
2025-09-16 23:42:48.907522,CRIT,Sin sustitutos disponibles para item 1658,1658,
2025-09-16 23:42:48.907523,CRIT,Sin sustitutos disponibles para item 1660,1660,
2025-09-16 23:42:48.907523,CRIT,Sin sustitutos disponibles para item 1661,1661,
2025-09-16 23:42:48.907523,CRIT,Sin sustitutos disponibles para item 1663,1663,
2025-09-16 23:42:48.907524,CRIT,Sin sustitutos disponibles para item 9855,9855,
2025-09-16 23:42:48.907524,CRIT,Sin sustitutos disponibles para item 1669,1669,
2025-09-16 23:42:48.907524,CRIT,Sin sustitutos disponibles para item 1670,1670,
2025-09-16 23:42:48.907525,CRIT,Sin sustitutos disponibles para item 9862,9862,
2025-09-16 23:42:48.907525,CRIT,Sin sustitutos disponibles para item 1672,1672,
2025-09-16 23:42:48.907525,CRIT,Sin sustitutos disponibles para item 9863,9863,
2025-09-16 23:42:48.907526,CRIT,Sin sustitutos disponibles para item 1674,1674,
2025-09-16 23:42:48.907526,CRIT,Sin sustitutos disponibles para item 1675,1675,
2025-09-16 23:42:48.907527,CRIT,Sin sustitutos disponibles para item 9864,9864,
2025-09-16 23:42:48.907527,CRIT,Sin sustitutos disponibles para item 9865,9865,
2025-09-16 23:42:48.907527,CRIT,Sin sustitutos disponibles para item 9870,9870,
2025-09-16 23:42:48.907528,CRIT,Sin sustitutos disponibles para item 1685,1685,
2025-09-16 23:42:48.907528,CRIT,Sin sustitutos disponibles para item 9881,9881,
2025-09-16 23:42:48.907528,CRIT,Sin sustitutos disponibles para item 9882,9882,
2025-09-16 23:42:48.907529,CRIT,Sin sustitutos disponibles para item 9886,9886,
2025-09-16 23:42:48.907529,CRIT,Sin sustitutos disponibles para item 1695,1695,
2025-09-16 23:42:48.907530,CRIT,Sin sustitutos disponibles para item 1696,1696,
2025-09-16 23:42:48.907530,CRIT,Sin sustitutos disponibles para item 1701,1701,
2025-09-16 23:42:48.907530,CRIT,Sin sustitutos disponibles para item 9894,9894,
2025-09-16 23:42:48.907531,CRIT,Sin sustitutos disponibles para item 1705,1705,
2025-09-16 23:42:48.907532,CRIT,Sin sustitutos disponibles para item 1713,1713,
2025-09-16 23:42:48.907532,CRIT,Sin sustitutos disponibles para item 1717,1717,
2025-09-16 23:42:48.907533,CRIT,Sin sustitutos disponibles para item 9910,9910,
2025-09-16 23:42:48.907533,CRIT,Sin sustitutos disponibles para item 9911,9911,
2025-09-16 23:42:48.907533,CRIT,Sin sustitutos disponibles para item 9912,9912,
2025-09-16 23:42:48.907534,CRIT,Sin sustitutos disponibles para item 9913,9913,
2025-09-16 23:42:48.907534,CRIT,Sin sustitutos disponibles para item 9914,9914,
2025-09-16 23:42:48.907534,CRIT,Sin sustitutos disponibles para item 1723,1723,
2025-09-16 23:42:48.907535,CRIT,Sin sustitutos disponibles para item 9915,9915,
2025-09-16 23:42:48.907535,CRIT,Sin sustitutos disponibles para item 1726,1726,
2025-09-16 23:42:48.907535,CRIT,Sin sustitutos disponibles para item 1727,1727,
2025-09-16 23:42:48.907536,CRIT,Sin sustitutos disponibles para item 9918,9918,
2025-09-16 23:42:48.907536,CRIT,Sin sustitutos disponibles para item 9919,9919,
2025-09-16 23:42:48.907537,CRIT,Sin sustitutos disponibles para item 1733,1733,
2025-09-16 23:42:48.907537,CRIT,Sin sustitutos disponibles para item 1734,1734,
2025-09-16 23:42:48.907537,CRIT,Sin sustitutos disponibles para item 1736,1736,
2025-09-16 23:42:48.907538,CRIT,Sin sustitutos disponibles para item 9930,9930,
2025-09-16 23:42:48.907538,CRIT,Sin sustitutos disponibles para item 1739,1739,
2025-09-16 23:42:48.907538,CRIT,Sin sustitutos disponibles para item 9934,9934,
2025-09-16 23:42:48.907539,CRIT,Sin sustitutos disponibles para item 1744,1744,
2025-09-16 23:42:48.907539,CRIT,Sin sustitutos disponibles para item 9937,9937,
2025-09-16 23:42:48.907540,CRIT,Sin sustitutos disponibles para item 9938,9938,
2025-09-16 23:42:48.907540,CRIT,Sin sustitutos disponibles para item 1749,1749,
2025-09-16 23:42:48.907540,CRIT,Sin sustitutos disponibles para item 1750,1750,
2025-09-16 23:42:48.907541,CRIT,Sin sustitutos disponibles para item 9943,9943,
2025-09-16 23:42:48.907541,CRIT,Sin sustitutos disponibles para item 9947,9947,
2025-09-16 23:42:48.907541,CRIT,Sin sustitutos disponibles para item 1756,1756,
2025-09-16 23:42:48.907542,CRIT,Sin sustitutos disponibles para item 1760,1760,
2025-09-16 23:42:48.907542,CRIT,Sin sustitutos disponibles para item 9953,9953,
2025-09-16 23:42:48.907543,CRIT,Sin sustitutos disponibles para item 1764,1764,
2025-09-16 23:42:48.907543,CRIT,Sin sustitutos disponibles para item 9969,9969,
2025-09-16 23:42:48.907543,CRIT,Sin sustitutos disponibles para item 1779,1779,
2025-09-16 23:42:48.907544,CRIT,Sin sustitutos disponibles para item 1780,1780,
2025-09-16 23:42:48.907544,CRIT,Sin sustitutos disponibles para item 9972,9972,
2025-09-16 23:42:48.907545,CRIT,Sin sustitutos disponibles para item 9973,9973,
2025-09-16 23:42:48.907546,CRIT,Sin sustitutos disponibles para item 9975,9975,
2025-09-16 23:42:48.907547,CRIT,Sin sustitutos disponibles para item 9980,9980,
2025-09-16 23:42:48.907548,CRIT,Sin sustitutos disponibles para item 9981,9981,
2025-09-16 23:42:48.907548,CRIT,Sin sustitutos disponibles para item 1792,1792,
2025-09-16 23:42:48.907549,CRIT,Sin sustitutos disponibles para item 1797,1797,
2025-09-16 23:42:48.907549,CRIT,Sin sustitutos disponibles para item 1809,1809,
2025-09-16 23:42:48.907550,CRIT,Sin sustitutos disponibles para item 1810,1810,
2025-09-16 23:42:48.907551,CRIT,Sin sustitutos disponibles para item 1811,1811,
2025-09-16 23:42:48.907551,CRIT,Sin sustitutos disponibles para item 1815,1815,
2025-09-16 23:42:48.907552,CRIT,Sin sustitutos disponibles para item 1817,1817,
2025-09-16 23:42:48.907553,CRIT,Sin sustitutos disponibles para item 1818,1818,
2025-09-16 23:42:48.907553,CRIT,Sin sustitutos disponibles para item 1819,1819,
2025-09-16 23:42:48.907554,CRIT,Sin sustitutos disponibles para item 1824,1824,
2025-09-16 23:42:48.907554,CRIT,Sin sustitutos disponibles para item 1825,1825,
2025-09-16 23:42:48.907555,CRIT,Sin sustitutos disponibles para item 1862,1862,
2025-09-16 23:42:48.907555,CRIT,Sin sustitutos disponibles para item 1865,1865,
2025-09-16 23:42:48.907555,CRIT,Sin sustitutos disponibles para item 1866,1866,
2025-09-16 23:42:48.907556,CRIT,Sin sustitutos disponibles para item 1867,1867,
2025-09-16 23:42:48.907556,CRIT,Sin sustitutos disponibles para item 1869,1869,
2025-09-16 23:42:48.907557,CRIT,Sin sustitutos disponibles para item 1872,1872,
2025-09-16 23:42:48.907557,CRIT,Sin sustitutos disponibles para item 1873,1873,
2025-09-16 23:42:48.907557,CRIT,Sin sustitutos disponibles para item 1874,1874,
2025-09-16 23:42:48.907558,CRIT,Sin sustitutos disponibles para item 1876,1876,
2025-09-16 23:42:48.907558,CRIT,Sin sustitutos disponibles para item 1878,1878,
2025-09-16 23:42:48.907559,CRIT,Sin sustitutos disponibles para item 1879,1879,
2025-09-16 23:42:48.907559,CRIT,Sin sustitutos disponibles para item 1882,1882,
2025-09-16 23:42:48.907560,CRIT,Sin sustitutos disponibles para item 1884,1884,
2025-09-16 23:42:48.907560,CRIT,Sin sustitutos disponibles para item 1890,1890,
2025-09-16 23:42:48.907561,CRIT,Sin sustitutos disponibles para item 1891,1891,
2025-09-16 23:42:48.907561,CRIT,Sin sustitutos disponibles para item 1892,1892,
2025-09-16 23:42:48.907561,CRIT,Sin sustitutos disponibles para item 1893,1893,
2025-09-16 23:42:48.907562,CRIT,Sin sustitutos disponibles para item 1894,1894,
2025-09-16 23:42:48.907562,CRIT,Sin sustitutos disponibles para item 1920,1920,
2025-09-16 23:42:48.907562,CRIT,Sin sustitutos disponibles para item 1926,1926,
2025-09-16 23:42:48.907563,CRIT,Sin sustitutos disponibles para item 1931,1931,
2025-09-16 23:42:48.907563,CRIT,Sin sustitutos disponibles para item 1932,1932,
2025-09-16 23:42:48.907564,CRIT,Sin sustitutos disponibles para item 1933,1933,
2025-09-16 23:42:48.907565,CRIT,Sin sustitutos disponibles para item 1938,1938,
2025-09-16 23:42:48.907566,CRIT,Sin sustitutos disponibles para item 1939,1939,
2025-09-16 23:42:48.907566,CRIT,Sin sustitutos disponibles para item 1952,1952,
2025-09-16 23:42:48.907566,CRIT,Sin sustitutos disponibles para item 1965,1965,
2025-09-16 23:42:48.907567,CRIT,Sin sustitutos disponibles para item 2004,2004,
2025-09-16 23:42:48.907567,CRIT,Sin sustitutos disponibles para item 2009,2009,
2025-09-16 23:42:48.907567,CRIT,Sin sustitutos disponibles para item 2011,2011,
2025-09-16 23:42:48.907568,CRIT,Sin sustitutos disponibles para item 2052,2052,
2025-09-16 23:42:48.907568,CRIT,Sin sustitutos disponibles para item 2061,2061,
2025-09-16 23:42:48.907569,CRIT,Sin sustitutos disponibles para item 2069,2069,
2025-09-16 23:42:48.907569,CRIT,Sin sustitutos disponibles para item 2113,2113,
2025-09-16 23:42:48.907569,CRIT,Sin sustitutos disponibles para item 2114,2114,
2025-09-16 23:42:48.907570,CRIT,Sin sustitutos disponibles para item 2116,2116,
2025-09-16 23:42:48.907570,CRIT,Sin sustitutos disponibles para item 2117,2117,
2025-09-16 23:42:48.907570,CRIT,Sin sustitutos disponibles para item 2118,2118,
2025-09-16 23:42:48.907571,CRIT,Sin sustitutos disponibles para item 2120,2120,
2025-09-16 23:42:48.907571,CRIT,Sin sustitutos disponibles para item 2121,2121,
2025-09-16 23:42:48.907572,CRIT,Sin sustitutos disponibles para item 2122,2122,
2025-09-16 23:42:48.907572,CRIT,Sin sustitutos disponibles para item 2128,2128,
2025-09-16 23:42:48.907572,CRIT,Sin sustitutos disponibles para item 2131,2131,
2025-09-16 23:42:48.907573,CRIT,Sin sustitutos disponibles para item 2133,2133,
2025-09-16 23:42:48.907573,CRIT,Sin sustitutos disponibles para item 2147,2147,
2025-09-16 23:42:48.907573,CRIT,Sin sustitutos disponibles para item 2164,2164,
2025-09-16 23:42:48.907574,CRIT,Sin sustitutos disponibles para item 2167,2167,
2025-09-16 23:42:48.907574,CRIT,Sin sustitutos disponibles para item 2179,2179,
2025-09-16 23:42:48.907575,CRIT,Sin sustitutos disponibles para item 2191,2191,
2025-09-16 23:42:48.907575,CRIT,Sin sustitutos disponibles para item 2192,2192,
2025-09-16 23:42:48.907576,CRIT,Sin sustitutos disponibles para item 2195,2195,
2025-09-16 23:42:48.907577,CRIT,Sin sustitutos disponibles para item 2197,2197,
2025-09-16 23:42:48.907577,CRIT,Sin sustitutos disponibles para item 2198,2198,
2025-09-16 23:42:48.907577,CRIT,Sin sustitutos disponibles para item 2200,2200,
2025-09-16 23:42:48.907578,CRIT,Sin sustitutos disponibles para item 2202,2202,
2025-09-16 23:42:48.907578,CRIT,Sin sustitutos disponibles para item 2209,2209,
2025-09-16 23:42:48.907579,CRIT,Sin sustitutos disponibles para item 2225,2225,
2025-09-16 23:42:48.907579,CRIT,Sin sustitutos disponibles para item 2230,2230,
2025-09-16 23:42:48.907579,CRIT,Sin sustitutos disponibles para item 2236,2236,
2025-09-16 23:42:48.907580,CRIT,Sin sustitutos disponibles para item 2237,2237,
2025-09-16 23:42:48.907580,CRIT,Sin sustitutos disponibles para item 2244,2244,
2025-09-16 23:42:48.907581,CRIT,Sin sustitutos disponibles para item 2253,2253,
2025-09-16 23:42:48.907581,CRIT,Sin sustitutos disponibles para item 2259,2259,
2025-09-16 23:42:48.907581,CRIT,Sin sustitutos disponibles para item 2278,2278,
2025-09-16 23:42:48.907582,CRIT,Sin sustitutos disponibles para item 2281,2281,
2025-09-16 23:42:48.907582,CRIT,Sin sustitutos disponibles para item 2283,2283,
2025-09-16 23:42:48.907582,CRIT,Sin sustitutos disponibles para item 2285,2285,
2025-09-16 23:42:48.907583,CRIT,Sin sustitutos disponibles para item 2287,2287,
2025-09-16 23:42:48.907583,CRIT,Sin sustitutos disponibles para item 2288,2288,
2025-09-16 23:42:48.907584,CRIT,Sin sustitutos disponibles para item 2332,2332,
2025-09-16 23:42:48.907584,CRIT,Sin sustitutos disponibles para item 2333,2333,
2025-09-16 23:42:48.907584,CRIT,Sin sustitutos disponibles para item 2334,2334,
2025-09-16 23:42:48.907585,CRIT,Sin sustitutos disponibles para item 2335,2335,
2025-09-16 23:42:48.907585,CRIT,Sin sustitutos disponibles para item 2337,2337,
2025-09-16 23:42:48.907585,CRIT,Sin sustitutos disponibles para item 2345,2345,
2025-09-16 23:42:48.907586,CRIT,Sin sustitutos disponibles para item 2346,2346,
2025-09-16 23:42:48.907587,CRIT,Sin sustitutos disponibles para item 2347,2347,
2025-09-16 23:42:48.907587,CRIT,Sin sustitutos disponibles para item 2349,2349,
2025-09-16 23:42:48.907587,CRIT,Sin sustitutos disponibles para item 2350,2350,
